DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
36490	252	1	2	1	1	1300000	905.433219101708
36491	252	1	1	4	1	900000	770.652251390228
36492	252	1	1	1	1	1600000	848.672969705919
36493	252	1	1	1	1	1800000	453.475038506834
36493	252	1	2	3	2		453.475038506834
36494	252	1	1	1	1	1700000	848.779220491933
36494	252	1	2	1	1	737177	848.779220491933
36494	252	1	3	4	1	300000	848.779220491933
36496	252	1	1	4	99		1280.49165719209
36496	252	1	2	4	2		1280.49165719209
36496	252	2	1	1	1	700000	1280.49165719209
36496	252	2	2	1	1	670000	1280.49165719209
36497	252	1	1	1	99		1167.3960078634
36498	252	1	1	1	99		1058.89348146985
36498	252	1	2	4	99		1058.89348146985
36499	252	1	1	4	2		1104.53732732922
36499	252	1	2	2	99		1104.53732732922
36499	252	2	1	4	2		1104.53732732922
36499	252	2	2	1	99		1104.53732732922
36500	252	1	1	1	1	700000	1167.3960078634
36501	252	1	1	1	1	900000	1211.28872517618
36501	252	1	2	4	2		1211.28872517618
36502	252	1	1	1	99		1119.16569509881
36502	252	1	2	4	99		1119.16569509881
36502	252	2	1	4	99		1119.16569509881
36502	252	2	2	3	2		1119.16569509881
36503	252	1	1	6	2		1066.40883208324
36503	252	1	2	1	1	700000	1066.40883208324
36503	252	1	3	1	1	690000	1066.40883208324
36504	252	1	1	4	1	600000	1180.42396494314
36504	252	1	2	3	2		1180.42396494314
36505	252	1	1	4	2		1004.46963508027
36505	252	1	2	3	1	800000	1004.46963508027
36506	252	1	1	1	1	4000000	1187.87274287237
36506	252	1	2	3	2		1187.87274287237
36506	252	1	3	1	1	800000	1187.87274287237
36507	252	1	1	4	2		1003.26394384359
36507	252	1	2	2	2		1003.26394384359
36507	252	1	3	1	99		1003.26394384359
36507	252	1	4	1	99		1003.26394384359
36508	252	1	1	1	1	1500000	1167.53911171614
36508	252	1	2	4	2		1167.53911171614
36509	252	1	1	1	1	2000000	1240.55307471937
36509	252	1	2	1	1	1300000	1240.55307471937
36509	252	1	5	4	2		1240.55307471937
36510	252	1	1	1	1	800000	1119.02259124608
36510	252	1	2	1	1	750000	1119.02259124608
36510	252	1	4	4	2		1119.02259124608
36511	252	1	1	6	1	737000	347.897437527964
36512	252	1	1	1	1	737000	367.237874150721
36512	252	1	2	1	1	737000	367.237874150721
36513	252	1	1	1	1	1200000	533.519092059635
36513	252	1	2	4	2		533.519092059635
36513	252	1	3	3	2		533.519092059635
36514	252	1	1	4	1	500000	502.094309277306
36514	252	1	2	1	1	1000000	502.094309277306
36515	252	1	1	1	1	900000	502.094309277306
36515	252	1	2	1	1	700000	502.094309277306
36516	252	1	1	1	1	737000	502.094309277306
36516	252	1	2	4	2		502.094309277306
36517	252	1	1	1	1	1000000	492.978722930783
36517	252	1	2	4	2		492.978722930783
36518	252	1	1	6	1	1090000	484.090495994342
36519	252	1	1	1	1	800000	225.197547391281
36519	252	1	2	4	1	300000	225.197547391281
36519	252	2	1	1	99		225.197547391281
36519	252	2	2	1	99		225.197547391281
36520	252	1	1	1	1	200000	353.312084610516
36520	252	1	2	4	2		353.312084610516
36521	252	1	1	1	1	737000	353.312084610516
36521	252	1	2	4	2		353.312084610516
36522	252	1	1	1	1	200000	452.500234388376
36522	252	1	2	4	2		452.500234388376
36523	252	1	1	1	1	200000	393.790573152923
36523	252	1	2	4	2		393.790573152923
36524	252	1	1	1	1	737000	393.790573152923
36524	252	1	2	4	2		393.790573152923
36525	252	1	1	1	99		484.090495994342
36526	252	1	1	1	99		484.090495994342
36527	252	1	1	2	2		596.306777037847
36527	252	1	2	4	2		596.306777037847
36527	252	1	3	3	2		596.306777037847
36527	252	1	5	2	2		596.306777037847
36528	252	1	1	1	99		484.090495994342
36529	252	1	1	1	1	300000	402.906159499446
36529	252	1	2	4	2		402.906159499446
36530	252	1	1	1	1	737000	452.500234388376
36530	252	1	2	4	2		452.500234388376
36531	252	1	1	1	1	737000	434.330942281774
36531	252	1	2	4	2		434.330942281774
36531	252	1	3	3	2		434.330942281774
36532	252	1	1	1	1	737000	484.090495994342
36533	252	1	1	1	1	890000	388.840963134422
36534	252	1	1	1	1	737717	663.38984278621
36534	252	1	2	1	1	100000	663.38984278621
36534	252	1	3	3	2		663.38984278621
36535	252	1	1	1	1	737717	805.181298354611
36535	252	1	2	1	1	200000	805.181298354611
36536	252	1	1	4	1	1000000	624.201900846924
36536	252	1	2	4	2		624.201900846924
36536	252	1	3	4	2		624.201900846924
36537	252	1	1	4	1	150000	767.723653677367
36537	252	1	2	5	2		767.723653677367
36537	252	1	3	1	1	737717	767.723653677367
36538	252	1	1	1	99		688.087962337446
36538	252	1	2	1	1	737717	688.087962337446
36539	252	1	1	4	99		752.843368002496
36540	252	1	1	1	99		710.293640578453
36540	252	1	2	4	2		710.293640578453
36541	252	1	1	1	1	737717	809.404036926882
36541	252	1	3	1	1	737717	809.404036926882
36542	252	1	1	4	1	300000	638.913836187325
36543	252	1	1	1	1	737717	665.882284096439
36543	252	1	2	1	1	1000000	665.882284096439
36544	252	1	1	1	1	737717	665.882284096439
36544	252	1	2	4	2		665.882284096439
36545	252	1	1	1	2		696.343849286239
36545	252	1	2	4	2		696.343849286239
36546	252	1	1	4	1	400000	728.14524845126
36546	252	1	2	2	1	500000	728.14524845126
36547	252	1	1	1	1	600000	735.531791225525
36547	252	1	2	4	2		735.531791225525
36548	252	1	1	1	1	730000	970.714636277021
36548	252	1	2	1	1	900000	970.714636277021
36549	252	1	1	1	1	750000	1058.57079855727
36549	252	1	2	4	2		1058.57079855727
36549	252	1	3	4	2		1058.57079855727
36550	252	1	1	1	1	3000000	1092.57825598866
36550	252	1	3	5	1	350000	1092.57825598866
36551	252	1	1	4	1	3000000	1027.64649779722
36551	252	1	2	4	2		1027.64649779722
36552	252	1	1	1	99		945.304633888947
36552	252	1	2	4	2		945.304633888947
36553	252	1	1	2	2		695.656131436174
36553	252	1	2	4	2		695.656131436174
36553	252	1	4	1	1	900000	695.656131436174
36554	252	1	1	4	2		970.714636277021
36554	252	1	2	1	1	1200000	970.714636277021
36555	252	1	1	4	2		1027.64649779722
36555	252	1	2	1	1	737600	1027.64649779722
36556	252	1	1	1	99		987.674593022451
36557	252	1	1	1	1	1500000	673.094332378236
36557	252	1	2	2	2		673.094332378236
36558	252	1	1	1	1	2000000	1285.29489692124
36559	252	1	1	5	1	750000	1517.74848928737
36559	252	1	2	4	1	75000	1517.74848928737
36561	252	1	1	1	1	3000000	634.288141264844
36561	252	1	2	1	1	689000	634.288141264844
36562	252	1	1	1	1	450000	1041.619228319
36563	252	1	1	2	1	500000	364.016279069769
36563	252	1	2	1	1	737717	364.016279069769
36563	252	1	3	1	1	737714	364.016279069769
36564	252	1	1	1	1	680000	409.402908376989
36564	252	1	2	3	2		409.402908376989
36564	252	1	3	3	2		409.402908376989
36564	252	1	4	3	2		409.402908376989
36565	252	1	1	1	1	1300000	364.016279069769
36565	252	1	2	3	1	190000	364.016279069769
36565	252	1	3	3	2		364.016279069769
36565	252	1	4	3	2		364.016279069769
36566	252	1	1	5	1	1500000	647.726391200591
36566	252	1	2	4	1	1500000	647.726391200591
36567	252	1	1	4	2		1491.02662006614
36569	252	1	1	1	1	600000	958.695404875437
36570	252	1	1	1	1	500000	512.771135572469
36570	252	1	3	2	2		512.771135572469
36571	252	1	1	1	1	900000	408.353436485276
36571	252	1	2	1	1	600000	408.353436485276
36571	252	1	3	3	2		408.353436485276
36575	252	1	1	1	1	500000	863.717414764135
36575	252	1	2	1	1	300000	863.717414764135
36575	252	1	3	1	1	200000	863.717414764135
36576	252	1	1	1	99		868.078364173552
36576	252	1	2	5	2		868.078364173552
36577	252	1	1	1	1	800000	682.743579767103
36577	252	1	2	4	2		682.743579767103
36577	252	1	3	2	2		682.743579767103
36577	252	1	4	1	1	800000	682.743579767103
36577	252	1	5	4	2		682.743579767103
36578	252	1	1	1	1	700000	927.971655696416
36578	252	1	2	5	2		927.971655696416
36579	252	1	1	4	2		975.460650752067
36580	252	1	1	1	1	800000	832.993665585113
36580	252	1	2	4	1	200000	832.993665585113
36580	252	1	3	1	1	700000	832.993665585113
36580	252	1	4	1	1	750000	832.993665585113
36581	252	1	1	1	1	500000	509.29434819915
36582	252	1	1	4	1	1000000	410.294684558951
36582	252	1	2	4	2		410.294684558951
36582	252	1	3	2	2		410.294684558951
36583	252	1	1	1	1	550000	879.958794260889
36584	252	1	1	1	1	700000	455.603204909893
36584	252	1	2	4	1	100000	455.603204909893
36585	252	1	1	1	1	1500000	512.771135572469
36585	252	1	2	4	1	1000000	512.771135572469
36588	252	1	1	1	1	737000	919.79322673633
36588	252	1	2	1	1	700000	919.79322673633
36589	252	1	1	1	1	745000	786.032472997218
36589	252	1	2	4	2		786.032472997218
36590	252	1	1	4	1	60000	630.641826896067
36590	252	1	2	5	1	60000	630.641826896067
36590	252	1	3	1	1	700000	630.641826896067
36590	252	1	4	1	1	800000	630.641826896067
36591	252	1	1	1	1	800000	732.452247517968
36591	252	1	2	4	2		732.452247517968
36591	252	1	3	1	1	730000	732.452247517968
36592	252	1	1	1	1	300000	816.839690915822
36592	252	1	2	4	1	110000	816.839690915822
36592	252	1	3	2	2		816.839690915822
36593	252	1	1	1	1	745000	860.005357920143
36594	252	1	1	1	1	800000	811.398974284447
36594	252	1	2	4	2		811.398974284447
36595	252	1	1	1	1	730000	760.66597170999
36595	252	1	2	1	1	750000	760.66597170999
36596	252	1	1	1	1	700000	865.596100510389
36596	252	1	2	2	2		865.596100510389
36597	252	1	1	1	1	727000	784.055880017328
36598	252	1	1	1	1	800000	840.22959922316
36598	252	1	2	1	1	100000	840.22959922316
36599	252	1	1	4	2		944.139072139785
36599	252	1	2	1	1	350000	944.139072139785
36599	252	1	3	1	1	200000	944.139072139785
36599	252	1	4	1	1	500000	944.139072139785
36600	252	1	1	5	1	60000	747.727774021202
36601	252	1	1	1	1	400000	865.596100510389
36601	252	1	2	4	1	60000	865.596100510389
36602	252	1	1	4	1	350000	729.858753791386
36603	252	1	1	2	1	200000	811.398974284447
36603	252	1	2	4	1	100000	811.398974284447
36604	252	1	1	1	1	745000	893.80982470241
36605	252	1	1	1	1	400000	840.22959922316
36605	252	1	2	4	2		840.22959922316
36606	252	1	1	1	1	1200000	893.80982470241
36607	252	1	1	1	1	745000	729.858753791386
36608	252	1	1	1	1	700000	831.791633728121
36608	252	1	2	4	2		831.791633728121
36609	252	1	1	1	1	1000000	729.858753791386
36610	252	1	1	1	1	3500000	893.80982470241
36611	252	1	1	1	1	7200000	865.596100510389
36611	252	1	2	4	2		865.596100510389
36612	252	1	1	1	1	1200000	918.637433082151
36612	252	1	2	1	1	737000	918.637433082151
36613	252	1	1	1	1	737000	901.861937897637
36613	252	1	2	4	2		901.861937897637
36614	252	1	1	6	1	3200000	860.145974551557
36614	252	1	2	4	2		860.145974551557
36614	252	1	3	2	2		860.145974551557
36615	252	1	1	4	2		1098.75178408508
36615	252	1	2	1	1	1000000	1098.75178408508
36616	252	1	1	1	99		866.925233563756
36617	252	1	1	1	1	2000000	1008.69460858362
36617	252	1	2	1	1	800000	1008.69460858362
36618	252	1	1	1	99		1263.58629799774
36618	252	1	2	1	99		1263.58629799774
36619	252	1	1	1	1	3500000	765.468772715639
36619	252	1	2	4	2		765.468772715639
36619	252	1	3	1	1	1000000	765.468772715639
36620	252	1	1	1	1	3000000	964.13530995115
36620	252	1	2	4	1	3000000	964.13530995115
36620	252	1	4	3	2		964.13530995115
36621	252	1	1	4	2		1042.28562398959
36621	252	1	2	1	1	400000	1042.28562398959
36621	252	1	3	1	1	800000	1042.28562398959
36621	252	1	4	1	1	1800000	1042.28562398959
36622	252	1	1	6	1	200000	1242.13201863134
36622	252	1	2	4	2		1242.13201863134
36622	252	1	3	5	2		1242.13201863134
36623	252	1	1	1	1	150000	701.906988564272
36623	252	1	2	1	1	100000	701.906988564272
36624	252	1	1	4	2		972.609432300924
36624	252	1	2	5	2		972.609432300924
36625	252	1	1	1	1	700000	835.144964404309
36625	252	1	2	1	1	750000	835.144964404309
36625	252	1	3	1	1	1000000	835.144964404309
36625	252	1	4	1	1	750000	835.144964404309
36625	252	1	5	3	2		835.144964404309
36626	252	1	1	1	1	5000000	971.429574894689
36626	252	1	2	1	1	1500000	971.429574894689
36626	252	1	3	3	2		971.429574894689
36627	252	1	1	1	1	2500000	1111.79883214811
36627	252	1	2	1	1	3000000	1111.79883214811
36628	252	1	1	4	2		831.640364481852
36628	252	1	2	1	1	950000	831.640364481852
36628	252	1	3	4	2		831.640364481852
36629	252	1	1	1	1	800000	905.893350582317
36629	252	1	2	4	2		905.893350582317
36629	252	1	3	2	2		905.893350582317
36630	252	1	1	1	2		956.687517777218
36631	252	1	1	1	1	820000	1692.36599864473
36632	252	1	1	6	1	350000	839.565373098676
36632	252	1	2	5	1	150000	839.565373098676
36632	252	1	3	1	1	300000	839.565373098676
36633	252	1	1	4	2		1691.85637996762
36633	252	1	2	1	1	850000	1691.85637996762
36634	252	1	1	5	2		890.421362296058
36635	252	1	1	1	1	300000	1080.09572450186
36635	252	1	2	1	1	750000	1080.09572450186
36636	252	1	1	4	2		1277.75691732697
36636	252	1	2	2	2		1277.75691732697
36636	252	1	3	1	1	850000	1277.75691732697
36637	252	1	1	1	1	350000	956.687517777218
36638	252	1	1	1	1	600000	782.485143857674
36638	252	1	2	1	1	780000	782.485143857674
36639	252	1	1	1	1	300000	1525.70265866986
36639	252	1	2	1	1	768000	1525.70265866986
36639	252	1	3	3	2		1525.70265866986
36640	252	1	1	1	99		1319.99281322297
36640	252	1	2	1	1	800000	1319.99281322297
36642	252	1	1	1	1	1500000	1549.67109625254
36642	252	1	2	4	2		1549.67109625254
36642	252	1	3	3	2		1549.67109625254
36642	252	1	4	3	2		1549.67109625254
36643	252	1	1	1	1	1400000	1865.54913521005
36643	252	1	2	4	2		1865.54913521005
36645	252	1	1	1	1	1000	1691.85637996762
36645	252	1	2	4	2		1691.85637996762
36646	252	1	1	1	99		905.893350582317
36646	252	1	2	1	1	737717	905.893350582317
36646	252	1	3	1	1	737717	905.893350582317
36647	252	1	1	1	1	1000000	956.687517777218
36648	252	1	1	4	2		839.627195101157
36648	252	1	2	1	1	800000	839.627195101157
36648	252	1	3	2	2		839.627195101157
36649	252	1	1	1	1	780000	1549.67109625254
36649	252	1	2	4	2		1549.67109625254
36649	252	1	3	1	1	1000000	1549.67109625254
36649	252	1	4	1	1	950000	1549.67109625254
36650	252	1	1	2	1	927000	890.421362296058
36651	252	1	1	1	1	780000	1320.50243190008
36652	252	1	1	5	1	800000	882.434531676754
36653	252	1	1	1	1	684000	1328.04146584476
36653	252	1	2	1	1	658000	1328.04146584476
36654	252	1	1	1	1	780000	665.424821181614
36654	252	1	2	4	2		665.424821181614
36654	252	1	3	1	1	350000	665.424821181614
36654	252	1	4	1	1	1200000	665.424821181614
36655	252	1	1	2	2		863.08601400672
36655	252	1	2	4	2		863.08601400672
36655	252	1	3	1	1	820000	863.08601400672
36655	252	1	4	1	1	1000000	863.08601400672
36655	252	1	5	1	1	950000	863.08601400672
36656	252	1	1	4	1	1000000	890.421362296058
36657	252	1	1	2	99		565.444945848381
36657	252	1	2	4	99		565.444945848381
36657	252	1	3	5	99		565.444945848381
36658	252	1	1	1	99		1080.09572450186
36658	252	1	2	3	2		1080.09572450186
36659	252	1	1	4	99		1130.38027301965
36660	252	1	1	2	1	650000	1494.19518714251
36661	252	1	1	4	2		1080.09572450186
36661	252	1	2	3	2		1080.09572450186
36662	252	1	1	2	2		980.146336682781
36662	252	1	2	2	2		980.146336682781
36662	252	1	3	3	2		980.146336682781
36663	252	1	1	4	1	800000	1079.52428382227
36663	252	1	2	4	2		1079.52428382227
36663	252	1	3	1	99		1079.52428382227
36664	252	1	1	1	99		1154.34871060232
36664	252	1	2	4	2		1154.34871060232
36665	252	1	1	1	1	1200000	565.444945848381
36665	252	1	2	1	1	890000	565.444945848381
36665	252	1	3	3	2		565.444945848381
36666	252	1	1	1	99		905.893350582317
36666	252	1	2	1	99		905.893350582317
36666	252	1	3	4	2		905.893350582317
36667	252	1	1	4	1	700000	1229.82004216162
36668	252	1	1	1	1	1000000	1692.36599864473
36669	252	1	1	1	99		665.424821181614
36669	252	1	2	4	1	1500000	665.424821181614
36669	252	1	3	1	1	1000000	665.424821181614
36669	252	1	4	1	99		665.424821181614
36670	252	1	1	1	1	1300000	882.434531676754
36671	252	1	1	4	1	700000	882.434531676754
36672	252	1	1	1	1	1000000	1064.11411753849
36673	252	1	1	1	99		716.218988376515
36673	252	1	2	1	99		716.218988376515
36674	252	1	1	4	1	700000	1684.31734602295
36675	252	1	1	4	1	649000	565.444945848381
36675	252	1	2	5	2		565.444945848381
36675	252	1	3	6	2		565.444945848381
36676	252	1	1	4	99		882.434531676754
36677	252	1	1	1	1	700000	1080.09572450186
36677	252	1	2	4	1	140000	1080.09572450186
36678	252	1	1	1	1	500000	1518.16362472519
36678	252	1	2	4	2		1518.16362472519
36679	252	1	1	1	1	852000	1501.73422108719
36679	252	1	2	4	2		1501.73422108719
36680	252	1	1	1	99		1154.34871060232
36680	252	1	2	4	99		1154.34871060232
36681	252	1	1	1	1	737700	890.421362296058
36682	252	1	1	1	1	800000	641.96600227605
36682	252	1	2	4	2		641.96600227605
36683	252	1	1	1	1	1100000	1328.04146584476
36683	252	1	2	4	2		1328.04146584476
36684	252	1	1	1	1	800000	1691.85637996762
36684	252	1	2	4	2		1691.85637996762
36685	252	1	1	4	1	700000	1033.02969347344
36685	252	1	2	2	2		1033.02969347344
36685	252	1	4	1	1	950000	1033.02969347344
36686	252	1	1	4	2		1392.07567026706
36686	252	1	2	5	2		1392.07567026706
36686	252	1	3	1	1	750000	1392.07567026706
36686	252	1	4	3	1	400000	1392.07567026706
36687	252	1	1	6	1	300000	834.415767917036
36688	252	1	1	4	1	737717	834.415767917036
36689	252	1	1	4	2		657.403703703699
36689	252	1	2	4	1	290000	657.403703703699
36690	252	1	1	4	2		1321.55819433586
36690	252	1	2	1	1	500000	1321.55819433586
36691	252	1	1	1	1	600000	657.403703703699
36691	252	1	4	1	1	750000	657.403703703699
36692	252	1	1	2	2		2272.18142442853
36692	252	1	2	1	1	700000	2272.18142442853
36692	252	1	3	3	2		2272.18142442853
36694	252	1	1	4	1	600000	1593.17585938177
36694	252	1	2	1	99		1593.17585938177
36696	252	1	1	1	1	1500000	2073.56749887213
36697	252	1	1	1	1	750000	2073.56749887213
36698	252	1	1	1	2		657.403703703699
36699	252	1	1	2	1	2000000	1801.94983382622
36700	252	1	1	1	1	2800000	657.403703703699
36701	252	1	1	1	1	500000	882.757691124266
36702	252	1	1	1	99		1733.0637746878
36703	252	1	1	4	99		753.436696532923
36703	252	1	2	4	1	637000	753.436696532923
36703	252	1	3	4	99		753.436696532923
36703	252	1	4	1	1	1600000	753.436696532923
36703	252	1	5	1	1	1300000	753.436696532923
36703	252	1	6	1	99		753.436696532923
36704	252	1	1	1	1	800000	1510.65987420919
36704	252	1	2	4	2		1510.65987420919
36704	252	1	3	2	2		1510.65987420919
36705	252	1	1	1	99		1163.93263174402
36705	252	1	2	4	2		1163.93263174402
36705	252	2	1	4	1	150000	1163.93263174402
36706	252	1	1	2	99		1891.7721270039
36706	252	1	2	4	2		1891.7721270039
36707	252	1	1	1	1	2500000	1505.0601501905
36707	252	1	2	4	2		1505.0601501905
36708	252	1	1	4	1	150000	1245.42189145096
36708	252	1	2	1	1	749000	1245.42189145096
36709	252	1	1	1	1	734000	1417.25190356287
36710	252	1	1	3	1	800000	1122.73446870372
36710	252	1	2	3	2		1122.73446870372
36710	252	1	3	3	2		1122.73446870372
36710	252	1	4	3	2		1122.73446870372
36710	252	1	5	3	2		1122.73446870372
36711	252	1	1	3	2		985.945968865778
36712	252	1	1	5	1	690000	223.459219858159
36712	252	1	2	5	2		223.459219858159
36712	252	1	3	5	2		223.459219858159
36712	252	1	4	4	2		223.459219858159
36712	252	1	5	1	1	1000000	223.459219858159
36713	252	1	1	1	1	1250000	418.847612905519
36713	252	1	2	1	1	250000	418.847612905519
36713	252	1	3	2	1	1300000	418.847612905519
36714	252	1	1	1	1	3000000	331.0595733388
36714	252	1	2	1	1	300000	331.0595733388
36715	252	1	1	6	1	737000	369.099928219076
36715	252	1	2	1	1	2600000	369.099928219076
36716	252	1	1	1	1	300000	434.933712281723
36716	252	1	2	6	1	100000	434.933712281723
36717	252	1	1	1	1	830000	527.170109392374
36717	252	1	2	3	2		527.170109392374
36717	252	1	3	3	2		527.170109392374
36718	252	1	1	4	2		369.099928219076
36718	252	1	2	1	2		369.099928219076
36719	252	1	1	4	1	120000	415.154472935648
36719	252	1	2	4	2		415.154472935648
36719	252	1	3	2	2		415.154472935648
36721	252	1	1	4	2		331.0595733388
36721	252	1	2	4	2		331.0595733388
36722	252	1	1	4	2		481.115564675802
36722	252	1	2	1	1	450000	481.115564675802
36723	252	1	1	4	2		331.0595733388
36723	252	1	2	5	2		331.0595733388
36724	252	1	1	1	2		464.01700219606
36725	252	1	1	1	1	1000000	398.055910455906
36725	252	1	2	1	2		398.055910455906
36726	252	1	1	4	1	2000000	289.733413969051
36726	252	1	2	1	1	1870000	289.733413969051
36727	252	1	1	1	1	1100000	430.705032662606
36727	252	1	2	1	1	3000000	430.705032662606
36728	252	1	1	1	1	360000	501.930049398829
36728	252	1	2	2	2		501.930049398829
36729	252	1	1	1	2		377.114118055372
36729	252	1	2	4	2		377.114118055372
36729	252	1	3	1	2		377.114118055372
36730	252	1	1	1	99		527.170109392374
36730	252	1	2	1	99		527.170109392374
