DIRECTORIO	REGION	P4090	P4000	P4031S1	P4031S1A1	P4031S2	P4031S3	P4031S4	P4031S4A1	P4031S5	P70	FEX_P
39000	3	1	1	1	3	1	1	1	2	1	1	888.277584218616
39001	3	1	1	1	3	1	1	1	2	1	1	688.087962337446
39002	3	1	1	1	3	1	1	1	2	1	1	582.414317471068
39003	3	1	1	1	3	1	1	1	2	1	1	829.11727385766
39004	3	1	2	1	2	1	1	1	2	1	1	696.343849286239
39005	3	1	2	1	2	1	1	1	2	1	1	735.531791225525
39006	3	1	1	1	3	1	1	1	2	1	1	582.414317471068
39007	3	1	1	1	3	1	1	1	2	1	1	488.066690790746
39008	3	1	1	1	3	2	1	1	2	1	1	752.843368002496
39009	3	1	1	1	3	1	1	1	2	1	1	696.343849286239
39010	3	1	1	1	3	1	1	1	2	1	1	895.602976784752
39011	4	1	1	1	2	1	1	1	3	1	1	1325.266801696
39012	4	1	1	1	2	1	1	1	3	1	1	667.397925717965
39013	4	1	2	1	1	1	1	1	7	1	1	1217.51493539966
39014	4	1	1	1	1	1	1	1	5	1	1	1217.51493539966
39015	4	1	2	1	1	1	1	1	5	1	1	1070.01645693072
39016	4	1	1	1	1	1	1	1	3	1	1	1268.33494017581
39017	4	1	2	1	1	1	1	1	3	1	1	1254.13564281998
39018	4	1	2	1	1	1	1	1	5	1	1	1310.70489930931
39019	4	1	2	1	1	1	1	1	3	1	1	627.876169914597
39020	4	1	2	1	1	1	1	1	3	1	1	993.27643533496
39021	4	1	1	1	2	1	1	1	3	1	1	967.866432946886
39022	4	1	2	1	2	1	1	1	3	1	1	1070.01645693072
39023	4	1	1	1	2	1	1	1	3	1	1	931.460921156754
39024	4	1	1	1	2	1	1	1	3	1	1	1016.20083942376
39025	4	1	1	1	2	1	1	1	3	1	1	1067.16825360059
39026	4	1	2	1	2	1	1	1	3	1	1	945.304633888947
39027	4	1	1	1	2	1	1	1	3	1	2	925.496473813382
39028	4	1	1	1	2	1	1	1	3	1	1	1687.81886378623
39029	4	1	2	1	2	1	1	1	3	1	1	945.304633888947
39031	4	1	1	1	2	1	1	1	3	1	1	1251.28743948984
39032	4	1	2	1	2	1	1	1	3	1	1	673.094332378236
39033	4	1	2	1	1	1	1	1	3	1	1	970.714636277021
39034	4	1	1	1	1	1	1	1	3	1	1	670.2461290481
39035	4	1	2	1	2	1	1	1	3	1	1	1070.01645693072
39036	4	1	2	1	2	1	1	1	3	1	1	1013.08459541053
39037	4	1	2	1	1	1	1	1	3	1	1	673.094332378236
39038	4	1	1	1	2	1	1	1	3	1	1	970.714636277021
39039	4	1	1	1	1	1	1	1	3	1	2	789.261545429605
39040	4	1	1	1	1	1	1	1	3	1	1	1070.01645693072
39041	4	1	2	1	1	1	1	1	3	1	1	673.094332378236
39042	4	1	1	1	1	1	1	1	3	1	1	673.094332378236
39043	4	1	2	1	1	1	1	1	3	1	1	673.094332378236
39044	4	1	2	1	2	1	1	1	3	1	1	630.724373244732
39045	4	1	1	1	2	1	1	1	3	1	1	704.018633138283
39046	4	1	1	1	2	1	1	1	3	1	1	945.304633888947
39047	4	1	2	1	2	1	1	1	3	1	1	970.714636277021
39048	4	1	1	1	2	1	1	1	3	1	1	630.724373244732
39049	4	1	1	1	1	1	1	1	5	1	1	1027.64649779722
39050	4	1	2	1	2	1	1	1	3	1	1	1242.92493778773
39051	4	1	2	1	2	1	1	1	3	1	1	495.261398176293
39052	4	1	2	1	1	1	1	1	3	1	1	970.714636277021
39053	4	1	1	1	1	2	1	1	3	1	1	1059.57422163716
39054	4	1	1	1	1	2	1	1	2	1	1	767.079217479318
39055	4	1	1	1	1	2	1	1	2	1	1	605.004430717998
39056	4	1	1	1	1	2	1	1	2	1	1	967.744819489429
39057	4	1	1	1	1	2	1	1	2	1	1	605.004430717998
39058	4	1	1	1	1	2	1	1	2	1	1	359.166268548351
39059	4	1	1	1	1	2	1	1	2	1	1	679.717929079287
39060	4	1	1	1	1	2	1	1	2	1	1	472.610726131559
39061	4	1	1	1	1	2	1	1	2	1	1	444.061491776625
39062	4	1	2	1	1	2	1	1	2	1	1	484.244374268601
39063	4	1	2	1	1	2	1	1	2	1	1	440.085956010765
39064	4	1	1	1	1	2	1	1	2	1	1	472.610726131559
39065	4	1	1	1	1	2	1	1	2	1	1	558.497653206651
39066	4	1	2	1	1	2	1	1	2	1	1	673.394034059916
39067	4	1	2	1	1	2	1	1	2	1	1	679.717929079287
39068	4	1	1	1	1	2	1	1	2	1	1	484.580188466955
39069	4	1	1	1	1	2	1	1	2	1	1	645.523127408328
39070	4	1	1	1	1	2	1	1	2	1	1	282.472976725453
39071	4	1	2	1	1	2	1	1	2	1	1	639.199232388957
39072	4	1	1	1	1	2	1	1	2	1	1	524.302851535692
39073	4	1	1	1	1	2	1	1	2	1	1	927.226122799099
39075	4	1	1	1	1	2	1	1	2	1	1	726.560520788988
39076	4	1	1	1	1	2	1	1	2	1	1	725.764487167395
39077	4	1	1	1	1	2	1	1	2	1	1	445.855928551674
39078	4	1	1	1	1	2	1	1	2	1	1	353.520701232326
39079	4	1	1	1	1	2	1	1	2	1	1	599.016349896981
39080	4	1	1	1	1	2	1	1	2	1	1	679.717929079287
39081	4	1	1	1	1	2	1	1	2	1	1	713.912730750246
39082	4	1	1	1	1	2	1	1	2	1	1	645.523127408328
39083	4	1	1	1	1	2	1	1	2	1	1	395.031101769475
39084	4	1	1	1	1	2	1	1	2	1	1	484.244374268601
39085	4	1	2	1	1	2	1	1	2	1	1	806.466066349702
39086	4	1	1	1	1	2	1	1	2	1	1	359.844596251697
39087	4	1	1	1	1	2	1	1	2	1	1	319.325899561367
39088	4	1	2	1	1	2	1	1	2	1	1	605.004430717998
39089	4	1	1	1	1	2	1	1	2	1	1	599.140755121866
39090	4	1	1	1	1	2	1	1	2	1	1	320.995931111532
39091	4	1	1	1	1	2	1	1	2	1	1	599.694677600327
39092	4	1	1	1	1	2	1	2		1	1	645.523127408328
39093	4	1	1	1	1	2	1	1	2	1	1	679.717929079287
39094	4	1	1	1	1	2	1	1	2	1	1	365.154349369368
39095	4	1	2	1	1	2	1	1	2	1	1	282.472976725453
39096	4	1	1	1	1	2	1	1	2	1	1	546.864005069609
39097	4	1	1	1	1	2	1	1	2	1	1	587.842921183178
39098	3	1	2	1	1	1	1	1	3	1	1	664.600881842669
39099	3	1	2	1	1	1	1	1	3	1	1	470.427202712848
39100	3	1	1	1	3	1	1	1	3	1	1	463.985827848208
39101	3	1	2	1	3	1	1	1	3	1	1	431.858707382068
39102	3	1	1	1	3	1	1	1	3	1	1	569.939066235044
39103	3	1	1	1	2	1	1	1	3	1	1	560.102043376281
39104	3	1	2	1	3	1	1	1	3	1	1	544.898256038609
39105	3	1	1	1	1	1	1	1	3	1	1	462.044579774534
39106	3	1	1	1	1	1	1	1	3	1	1	351.697705704697
39107	3	1	2	1	1	1	1	1	3	1	1	512.771135572469
39108	3	1	1	1	1	1	1	1	3	1	1	765.029268498758
39109	3	1	2	1	1	1	1	1	3	1	1	589.345715730294
39110	3	1	1	1	3	1	1	1	3	1	2	425.118682361905
39111	3	1	1	1	3	1	1	1	3	1	1	731.605835364008
39112	4	1	2	1	5	1	1	1	3	1	1	521.486753344254
39113	4	1	2	1	5	1	1	1	3	1	1	1389.069793137
39114	4	1	2	1	5	1	1	1	3	1	1	1299.01261763553
39115	4	1	1	1	1	1	1	1	2	1	1	689.494099482872
39116	4	1	3	1	1	2	1	1	2	1	1	621.33218087039
39117	4	1	3	1	1	2	1	1	2	1	1	1283.13923350433
39118	4	1	1	1	2	1	1	1	2	1	1	612.085632225943
39119	4	1	1	1	3	1	1	1	2	1	1	1451.79809832701
39120	4	1	3	1	1	2	1	1	2	1	1	758.650792245618
39121	4	1	1	1	2	1	1	1	2	1	1	1166.77019266809
39122	4	1	1	1	2	1	1	1	2	1	1	748.461711047007
39123	4	1	1	1	2	1	1	1	2	1	1	1234.93211128057
39124	4	1	1	1	2	1	1	1	2	1	1	1029.45158129286
39125	4	1	1	1	2	1	1	1	2	1	1	758.650792245618
39126	4	1	2	1	3	1	1	1	3	1	1	971.429574894689
39127	4	1	3	1	1	2	1	1	2	1	1	882.155571723272
39128	4	1	3	1	1	2	1	1	3	1	1	1166.77019266809
39129	4	1	1	1	2	1	1	1	2	1	1	951.471705894169
39130	4	1	2	1	3	1	1	1	2	1	1	716.218988376515
39131	4	1	1	1	3	1	1	1	2	1	1	882.434531676754
39132	4	1	2	1	3	1	1	1	2	1	1	1055.61766824207
39133	4	1	2	1	3	2	1	1	2	1	1	956.687517777218
39134	4	1	2	1	3	1	1	1	2	1	1	1352.00990342743
39135	4	1	2	1	4	1	1	1	2	1	1	882.434531676754
39136	4	1	2	1	4	1	1	1	2	1	1	641.96600227605
39137	4	1	2	1	4	1	1	1	2	1	1	641.96600227605
39138	4	1	2	1	4	1	1	1	2	1	1	665.424821181614
39139	4	1	2	1	4	1	1	1	2	1	1	1691.85637996762
39142	4	1	2	1	4	1	1	1	2	1	1	1245.73982712251
39143	4	1	2	1	4	1	1	1	2	1	1	980.146336682781
39145	4	1	2	1	4	1	1	1	2	1	1	839.627195101157
39146	4	1	2	1	4	1	1	1	2	1	1	708.23215775721
39147	4	1	2	1	4	1	1	1	2	1	1	980.146336682781
39148	4	1	2	1	4	1	1	1	2	1	1	708.23215775721
39149	4	1	2	1	4	1	1	1	2	1	1	1103.55454340742
39150	4	1	1	1	4	1	1	1	7	1	1	641.96600227605
39151	4	1	2	1	4	1	1	1	2	1	1	1285.74374794627
39152	4	1	2	1	4	1	1	1	7	1	1	565.444945848381
39153	4	1	2	1	4	1	1	1	7	1	1	1080.09572450186
39154	4	1	2	1	4	1	1	1	7	1	1	782.485143857674
39155	4	1	2	1	4	1	1	1	2	1	1	1154.34871060232
39156	4	1	2	1	4	1	1	1	2	1	1	1328.55108452187
39157	4	1	2	1	5	1	1	1	99	1	1	1881.97853884805
39158	4	1	2	1	4	1	1	1	2	1	1	716.218988376515
39159	4	1	2	1	5	1	1	1	2	1	1	1328.55108452187
39160	4	1	2	1	5	1	1	1	2	1	1	782.485143857674
39161	4	1	2	1	5	1	1	1	2	1	1	1501.73422108719
39162	4	1	2	1	5	1	1	1	99	1	1	641.96600227605
39163	4	1	2	1	5	1	1	1	99	1	1	1154.34871060232
39164	4	1	2	1	5	1	1	1	2	1	1	1328.55108452187
39165	4	1	2	1	5	1	1	1	2	1	1	1328.55108452187
39166	4	1	2	1	5	1	1	1	2	1	1	1130.38027301965
39167	4	1	2	1	5	1	1	1	2	1	1	1526.21227734697
39168	4	1	2	1	5	1	1	1	2	1	1	1328.55108452187
39169	4	1	2	1	5	1	1	1	7	1	1	882.434531676754
39170	4	1	2	1	5	1	1	1	99	1	1	1146.30005798054
39172	4	1	2	1	5	1	1	1	6	1	1	1684.31734602295
39173	4	1	2	1	5	1	1	1	6	1	1	641.96600227605
39174	4	1	2	1	5	1	1	1	7	1	1	1525.70265866986
39175	4	1	2	1	5	1	1	1	7	1	1	565.444945848381
39176	4	1	2	1	5	1	1	1	6	1	1	1072.04707188007
39177	4	1	2	1	5	1	1	1	6	1	1	882.434531676754
39178	4	1	2	1	5	1	1	1	7	1	1	905.893350582317
39179	4	1	1	1	3	1	1	1	2	1	1	805.943962763238
39180	4	1	1	1	1	1	1	1	2	1	1	1328.04146584476
39181	4	1	1	1	1	2	1	1	2	1	1	890.421362296058
39182	4	1	1	1	1	1	1	1	2	1	1	1328.04146584476
39183	4	1	1	1	1	1	1	1	2	1	1	716.218988376515
39184	4	1	1	1	1	1	1	1	2	1	1	1518.16362472519
39185	4	1	1	1	1	1	1	1	2	1	1	1154.34871060232
39187	4	1	1	1	1	1	1	1	2	1	1	882.434531676754
39188	4	1	1	1	1	1	1	1	2	1	1	956.687517777218
39189	4	1	1	1	2	1	1	1	2	1	1	333.657131777573
39190	4	1	1	1	2	1	1	1	2	1	1	336.571905479563
39191	4	1	1	1	2	1	1	1	2	1	1	384.105796082932
39193	4	1	1	1	2	1	1	1	2	1	1	304.719044617006
39194	4	1	1	1	2	1	1	1	2	1	1	221.946050786188
39195	4	1	1	1	2	1	1	1	2	1	1	476.596922162525
39196	4	1	1	1	2	1	1	1	2	1	1	476.830328332288
39197	4	1	1	1	2	1	1	1	2	1	1	281.961252147198
39198	4	1	1	1	2	1	1	1	2	1	1	300.55705559
39199	4	1	1	1	2	1	1	1	2	1	1	392.896586476469
39200	4	1	1	1	2	1	1	1	2	1	1	476.830328332288
39201	4	1	1	1	2	1	1	1	2	1	1	416.430125608392
39202	4	1	1	1	2	1	1	1	2	1	1	309.890186475888
39203	4	1	1	1	2	1	1	1	2	1	1	472.434933135519
39204	4	1	1	1	2	1	1	1	2	1	1	304.719044617006
39205	4	1	1	1	2	1	1	1	2	1	1	472.586528328644
39206	4	1	1	1	2	1	1	1	2	1	1	364.734245978016
39207	4	1	1	1	2	1	1	1	2	1	1	309.890186475888
39208	4	1	1	1	2	1	1	1	2	1	1	304.719044617006
39209	4	1	1	1	2	1	1	1	2	1	1	336.571905479563
39211	4	1	1	1	2	1	1	1	2	1	1	221.946050786188
39212	4	1	1	1	2	1	1	1	2	1	1	328.485989918691
39213	4	1	1	1	2	1	1	1	2	1	1	227.11719264507
39214	4	1	1	1	2	1	1	1	2	1	1	221.946050786188
39215	4	1	1	1	3	1	1	1	2	1	1	364.734245978016
39216	4	1	1	1	2	1	1	1	2	1	1	360.338850781247
39217	4	1	1	1	2	1	1	1	2	1	1	496.201878437204
39218	4	1	1	1	2	1	1	1	2	1	1	309.890186475888
39219	4	1	1	1	2	1	1	1	2	1	1	304.719044617006
39220	4	1	1	1	2	1	1	1	2	1	1	444.272592637066
39221	4	1	1	1	3	1	1	1	2	1	1	565.444945848381
39222	4	1	1	1	3	2	1	1	2	1	1	641.96600227605
39223	4	1	1	1	3	1	1	1	2	1	1	1154.34871060232
39224	4	1	1	1	2	1	1	1	3	1	1	1321.55819433586
39225	4	1	2	1	2	1	1	1	3	1	1	2073.56749887213
39226	4	1	1	1	2	1	1	1	3	1	1	1914.67170062999
39227	4	1	1	1	2	1	1	1	3	1	1	657.403703703699
39228	4	1	1	1	3	1	1	1	3	1	1	2280.94346963368
39229	4	1	1	1	2	1	1	1	3	1	1	2629.6148148148
39230	4	1	1	1	2	1	1	1	3	1	1	657.403703703699
39231	4	1	1	1	2	1	1	1	3	1	1	834.415767917036
39232	4	1	1	1	2	1	1	1	3	1	1	657.403703703699
39233	4	1	1	1	2	1	1	1	3	1	1	2344.71015863642
39234	5	1	1	1	2	1	1	1	1	1	1	907.361591245824
39235	5	1	2	1	3	1	1	1	2	1	1	1979.58037363153
39236	5	1	1	1	2	1	1	1	3	1	1	1979.58037363153
39237	5	1	1	1	3	1	1	1	2	1	1	1545.04488453873
39238	5	1	1	1	3	1	1	1	3	1	1	986.502895613418
39240	5	1	1	1	2	1	1	1	3	1	1	1217.57373835207
39241	5	1	1	1	1	1	1	1	3	1	1	1073.59187933905
39242	5	1	2	1	2	1	1	1	3	1	1	1335.04338095393
39243	5	1	2	1	3	1	1	1	3	1	1	1158.33290772533
39244	5	1	1	1	3	1	1	1	3	1	1	1665.58174538194
39246	5	1	1	1	3	1	1	1	3	1	1	1338.82986209728
39248	5	1	2	1	1	1	1	1	2	1	1	1158.33290772533
39249	5	1	1	1	2	1	1	1	3	1	1	1333.23013807859
39250	5	1	1	1	2	1	1	1	2	1	1	1327.6304140599
39251	5	1	2	1	1	1	1	1	3	1	1	1247.9543972283
39252	5	1	1	1	2	1	1	1	3	1	1	1594.68163969347
39253	5	1	2	1	3	1	1	1	2	1	1	566.600378361312
39254	5	1	2	1	3	1	1	1	2	1	1	509.286606520812
39255	5	1	1	1	2	1	1	1	2	1	1	682.361009391047
39256	5	1	1	1	2	1	1	1	2	1	1	795.657136292531
39257	5	1	1	1	2	1	1	1	2	1	1	569.79758616743
39258	5	1	1	1	2	1	1	1	2	1	1	420.656952338545
39259	5	1	3	1	1	2	1	1	2	1	1	663.664806423285
39260	5	1	1	1	2	1	1	1	2	1	1	505.99446683897
39262	5	1	1	1	2	1	1	1	2	1	1	852.478448873683
39263	5	1	1	1	2	1	1	1	2	1	1	627.725367620159
39265	5	1	1	1	1	1	1	1	2	1	1	756.425557807563
39266	5	1	1	1	2	1	1	1	2	1	1	775.854464453191
39267	5	1	2	1	2	1	1	1	2	1	1	492.535829944796
39268	5	1	2	1	2	1	1	1	2	1	1	811.061199578451
39269	5	1	1	1	2	2	1	1	2	1	1	794.924432614664
39270	5	1	1	1	2	1	1	1	2	1	1	682.361009391047
39271	5	1	1	1	1	1	1	1	2	1	1	401.322977568641
39272	5	1	2	1	1	2	1	1	2	1	1	682.361009391047
39273	5	1	2	1	1	1	1	1	2	1	1	392.793271813211
39274	5	1	2	1	1	2	1	1	2	1	1	396.085411495052
39275	5	1	2	1	2	1	1	1	2	1	1	525.423373484598
39276	5	1	1	1	1	1	1	1	2	1	1	775.121760775325
39277	5	1	1	1	2	1	1	1	2	1	1	302.868512485278
39278	5	1	1	1	1	1	1	1	2	1	1	627.725367620159
39281	5	1	2	1	1	1	1	1	2	1	1	717.926683000462
39282	5	1	2	1	2	1	1	1	2	1	1	775.121760775325
39290	5	1	1	1	2	1	1	1	2	1	1	302.868512485278
39291	5	1	1	1	1	1	1	1	2	1	1	588.493789135192
39293	5	1	2	1	2	1	1	1	2	1	1	721.592587876015
39294	5	1	1	1	2	1	1	1	2	1	1	533.858147364304
39295	5	1	2	1	2	1	1	1	2	1	1	775.854464453191
39296	5	1	2	1	2	2	1	1	2	1	1	663.664806423285
39297	5	1	3	1	2	2	1	1	2	1	1	663.664806423285
39298	5	1	1	1	2	2	1	1	2	1	1	552.649282207791
39299	5	1	1	1	1	2	1	1	2	1	1	533.858147364304
39300	5	1	1	1	2	1	1	1	2	1	1	736.996651161935
39301	5	1	2	1	1	1	1	1	2	1	1	447.428913584098
39302	5	1	2	1	2	1	1	1	2	1	1	682.361009391047
39303	5	1	3	1	2	2	1	1	2	1	1	492.535829944796
39305	5	1	3	1	1	2	1	1	2	1	1	663.664806423285
39308	5	1	1	1	3	1	1	1	3	1	1	281.67487636469
39309	5	1	1	1	2	1	1	1	3	1	1	647.524163970945
39310	5	1	1	1	2	1	1	1	3	1	1	396.169332202571
39311	5	1	2	1	2	1	1	1	3	1	1	483.175521495214
39312	5	1	1	1	2	1	1	1	3	1	1	508.085798657125
39313	5	1	1	1	2	1	1	1	3	1	1	582.515791349384
39314	5	1	1	1	2	1	1	1	3	1	1	523.06213751542
39315	5	1	1	1	3	1	1	1	3	1	1	566.717777975639
39317	5	1	1	1	3	1	1	1	3	1	1	550.970814981143
39318	5	1	1	1	2	1	1	1	3	1	1	581.5446149602
39319	5	1	1	1	3	1	1	1	2	1	1	502.257603355657
39320	5	1	1	1	3	1	1	1	2	1	1	795.195924678508
39321	5	1	2	1	2	1	1	1	3	1	1	594.060199413719
39322	5	1	2	1	2	1	1	1	3	1	1	548.078051819523
39323	5	1	2	1	2	1	1	1	3	1	1	296.809711104826
39324	5	1	2	1	2	1	1	1	3	1	1	598.925932977488
39325	5	1	1	1	2	1	1	1	3	1	1	780.929277797064
39326	5	1	1	1	1	1	1	1	2	1	1	568.882585979285
39327	5	1	1	1	2	1	1	1	3	1	1	654.856986735879
39328	5	1	1	1	1	1	1	1	3	1	1	780.929277797064
39329	5	1	1	1	1	1	1	1	3	1	1	698.512627196099
39330	5	1	2	1	2	1	1	1	3	1	1	601.815529251752
39331	5	1	1	1	2	1	1	1	3	1	1	601.815529251752
39332	5	1	1	1	2	1	1	1	3	1	1	651.29923658025
39333	5	1	1	1	2	1	1	1	3	1	1	698.512627196099
39334	5	1	2	1	2	1	1	1	3	1	1	634.052452576117
39335	5	1	1	1	2	1	1	1	3	1	1	526.725524813241
39337	5	1	1	1	2	1	1	1	3	1	1	680.987560224266
39338	5	1	1	1	2	1	1	1	3	1	1	316.109449007195
39340	5	1	1	1	2	1	1	1	3	1	1	615.979187602705
39341	5	1	2	1	2	1	1	1	3	1	1	500.126100710534
39342	5	1	1	1	2	1	1	1	3	1	1	468.581124342293
39343	5	1	2	1	2	1	1	1	3	1	1	465.774852234351
39344	5	1	1	1	2	1	1	1	3	1	1	364.624355834331
39345	5	1	2	1	2	1	1	1	3	2	1	362.357015867586
39346	5	1	1	1	2	1	1	1	3	1	1	590.50244925809
39347	5	1	2	1	2	1	1	1	3	1	1	801.733811956826
39348	5	1	1	1	2	1	1	1	3	1	1	337.022352869258
39349	5	1	2	1	2	1	1	1	3	1	1	615.979187602705
39351	5	1	1	1	2	1	1	1	3	1	1	432.31145598103
39352	5	1	1	1	3	1	1	1	3	1	1	548.078051819523
39353	5	1	2	1	2	1	1	1	3	1	1	500.126100710534
39354	5	1	2	1	1	1	1	1	3	1	1	548.078051819523
39355	5	1	2	1	1	1	1	1	3	1	1	634.052452576117
39356	5	1	1	1	2	1	1	1	3	1	1	584.434211234464
39357	5	1	2	1	2	1	1	1	3	1	1	366.542775719411
39358	5	1	1	1	2	1	1	1	3	1	1	265.835538539387
39359	5	1	2	1	2	1	1	1	3	1	1	598.925932977488
39360	5	1	1	1	2	1	1	1	3	1	1	513.729970230696
39361	5	1	1	1	2	1	1	1	3	1	1	444.124450198916
39362	5	1	2	1	2	1	1	1	3	1	1	598.925932977488
39363	5	1	2	1	2	1	1	1	4	1	1	396.169332202571
39364	5	1	2	1	2	1	1	1	3	1	1	582.515791349384
39365	5	1	1	1	2	2	1	1	3	1	1	582.515791349384
39366	5	1	2	1	2	1	1	1	3	1	1	615.979187602705
39367	5	1	2	1	2	1	1	1	3	1	1	465.774852234351
39368	5	1	1	1	2	1	1	1	3	1	1	680.987560224266
39369	5	1	1	1	3	1	1	1	3	1	1	531.341069307877
39370	5	1	1	1	3	2	1	1	3	1	1	627.351108365425
39371	5	1	1	1	5	1	1	1	3	1	1	331.0595733388
39372	5	1	1	1	3	1	1	1	3	1	1	335.787958685622
39373	5	1	1	1	2	1	1	1	2	1	1	289.733413969051
39374	5	1	3	1	2	2	1	1	2	1	1	492.972984432889
39375	5	1	3	1	2	2	1	1	2	1	1	492.972984432889
39376	5	1	1	1	3	1	1	1	3	1	1	501.930049398829
39377	5	1	3	1	2	2	1	1	2	1	1	464.01700219606
39378	5	1	1	1	2	2	1	1	2	1	1	430.705032662606
39379	5	1	1	1	2	1	1	1	3	1	1	619.209610851623
39380	5	1	1	1	1	2	1	1	3	1	1	351.338518412581
39383	5	1	2	1	2	1	1	1	3	1	1	539.027529149461
39384	5	1	1	1	1	1	1	1	3	1	1	423.168662771943
39385	5	1	1	1	1	1	1	1	3	1	1	510.071546912631
39386	5	1	1	1	2	1	1	1	2	1	1	422.563535148803
39387	5	1	1	1	2	1	1	1	2	1	1	492.972984432889
39388	5	1	3	1	2	2	1	1	2	1	1	492.972984432889
39389	5	1	1	1	2	1	1	1	2	1	1	455.875504682257
39390	5	1	2	1	1	1	1	1	3	1	1	415.154472935648
39391	5	1	2	1	1	1	1	1	3	1	1	623.565598148247
39392	5	1	1	1	1	1	1	1	3	1	1	606.467035668505
39393	5	1	1	1	1	1	1	1	3	1	2	590.825082784765
39394	5	1	2	1	2	1	1	1	3	1	1	357.115200784482
39395	5	1	1	1	2	1	1	1	3	1	1	340.90179373077
39396	5	1	2	1	2	1	1	1	3	1	1	510.071546912631
39397	5	1	2	1	2	1	1	1	3	1	1	443.960365221556
39398	5	1	2	1	2	1	1	1	3	1	1	492.972984432889
39404	5	1	1	1	1	1	1	1	3	1	1	561.078171932675
39405	5	1	1	1	1	1	1	1	3	1	1	653.772910713876
39406	5	1	1	1	1	1	1	1	3	1	1	653.772910713876
39407	5	1	1	1	1	2	1	1	3	1	1	414.619804858904
39408	5	1	1	1	2	2	1	1	3	1	1	367.627177142736
39409	5	1	2	1	2	2	1	1	3	1	1	499.004206693725
39410	5	1	2	1	2	2	1	1	3	1	1	562.382425987554
39411	5	1	3	1	2	2	1	1	3	1	1	407.266233647496
39412	5	1	2	1	3	2	1	1	3	1	1	409.649029969398
39413	5	1	1	1	3	2	2	1	3	2	1	225.907942238267
39414	5	1	1	1	2	2	2	1	3	1	1	699.070926609546
39415	5	1	2	1	2	1	1	1	3	1	1	320.293853245072
39416	5	1	1	1	3	2	1	1	3	1	1	741.092779436208
39417	5	1	1	1	1	2	1	1	3	1	1	475.410045585129
39418	5	1	2	1	2	2	1	1	3	1	1	386.054868860802
39419	5	1	2	1	2	2	1	1	3	1	1	462.293824938066
39420	5	1	5	1	3	2	1	1	3	1	1	385.422277150084
39421	5	1	2	1	3	2	1	1	3	1	1	407.266233647496
39422	5	1	1	1	3	2	1	1	3	1	1	275.744202416035
39423	5	1	1	1	1	2	1	1	3	1	1	649.354806389979
39424	5	1	2	1	2	2	1	1	3	1	1	297.759509495256
39425	5	1	2	1	2	2	1	1	3	1	1	570.076693380459
39426	5	1	2	1	2	2	1	1	3	1	1	473.71763651563
39427	5	1	2	1	3	2	1	1	3	1	1	539.478652131361
39428	5	1	2	1	2	2	1	1	3	1	1	475.410045585129
39429	5	1	2	1	2	2	1	1	3	1	1	609.715749885219
39430	5	1	1	1	2	2	1	1	3	1	1	543.954734269488
39431	5	1	1	1	2	2	1	1	3	1	1	438.554662148997
39432	5	1	1	1	2	2	1	1	3	1	1	260.904126059124
39433	5	1	1	1	2	2	1	1	3	1	1	456.982353867063
39434	5	1	1	1	2	2	1	1	3	1	1	225.907942238267
39435	5	1	1	1	2	2	1	1	3	1	1	395.900217611617
39436	5	1	2	1	2	2	1	1	3	1	1	473.027249263227
39437	5	1	2	1	2	2	1	1	3	1	1	522.743369482794
39438	5	1	3	1	2	2	1	1	3	1	1	409.649029969398
39439	5	1	2	1	3	2	1	1	3	1	1	493.606022339203
39440	5	1	2	1	2	2	1	1	3	1	1	385.422277150084
39441	5	1	2	1	2	2	1	1	3	1	1	473.027249263227
39442	5	1	1	1	2	2	1	1	3	1	1	736.327186792404
39443	5	1	2	1	3	2	1	1	3	1	1	475.410045585129
39444	5	1	2	1	3	2	1	1	3	1	1	225.907942238267
39445	5	1	2	1	2	1	1	1	3	1	1	456.982353867063
39446	5	1	1	1	2	2	1	1	3	1	1	539.478652131361
39447	5	1	1	1	2	1	1	1	3	1	1	562.382425987554
39448	5	1	1	1	2	1	1	1	3	1	1	225.907942238267
39449	5	1	2	1	3	2	1	1	3	1	1	296.067100425757
39450	5	1	2	1	2	1	1	1	3	1	1	230.306084810026
39451	5	1	1	1	2	2	1	1	3	1	1	564.765222309456
39452	5	1	2	1	2	1	1	1	3	1	1	570.076693380459
39453	5	1	2	1	2	1	1	1	3	1	1	475.410045585129
39454	5	1	1	1	5	2	1	1	3	1	1	296.067100425757
39455	5	1	2	1	2	2	1	1	3	1	1	475.410045585129
39456	5	1	1	1	1	1	1	1	3	1	1	496.621410371823
39457	5	1	2	1	2	1	1	1	3	1	1	562.382425987554
39458	5	1	1	1	2	1	1	1	3	1	1	343.400424323422
39459	5	1	1	1	2	2	1	1	3	1	1	225.907942238267
39460	5	1	2	1	2	2	1	1	3	1	1	704.382397680548
39461	5	1	1	1	2	2	1	1	3	1	1	649.354806389979
39462	3	1	2	1	1	1	1	1	3	1	1	653.792533915433
39463	3	1	1	1	3	1	1	1	3	1	2	785.103378473085
39464	3	1	2	1	2	1	1	1	3	1	1	1110.35180911858
39466	3	1	2	1	4	1	1	1	3	1	1	1143.72720433748
39467	3	1	2	1	4	1	1	1	3	1	1	1368.68486949573
39468	3	1	2	1	2	1	1	1	3	1	1	815.378161524913
39469	3	1	2	1	4	1	1	1	3	1	1	445.449545078565
39470	3	1	2	1	2	1	1	1	3	1	1	980.064401301469
