DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
30521	252	1	1	2	2		728.456418640267
30521	252	1	2	4	2		728.456418640267
30521	252	1	3	1	1	644000	728.456418640267
30521	252	1	4	4	2		728.456418640267
30522	252	1	1	4	2		832.77438026259
30522	252	1	2	1	99		832.77438026259
30523	252	1	1	1	1	644000	993.918395746842
30523	252	1	2	2	2		993.918395746842
30524	252	1	1	1	1	644000	1047.81135063053
30524	252	1	2	1	99		1047.81135063053
30524	252	1	3	2	2		1047.81135063053
30526	252	1	1	1	1	800000	890.710050807453
30526	252	1	2	1	1	644350	890.710050807453
30527	252	1	1	1	1	644000	958.203777206571
30527	252	1	2	1	1	644000	958.203777206571
30528	252	1	1	1	99		1028.02125204233
30528	252	1	5	4	2		1028.02125204233
30529	252	1	1	1	1	2100000	953.725431742153
30529	252	1	2	1	1	1800000	953.725431742153
30529	252	1	3	1	1	1500000	953.725431742153
30529	252	1	4	1	99		953.725431742153
30529	252	1	5	1	1	900000	953.725431742153
30529	252	1	6	1	1	2000000	953.725431742153
30530	252	1	1	1	1	700000	1003.4764516011
30530	252	1	2	4	2		1003.4764516011
30531	252	1	1	1	1	644350	912.823897832295
30531	252	1	2	1	1	644350	912.823897832295
30531	252	1	3	1	1	1000000	912.823897832295
30532	252	1	1	1	1	1500000	883.368538410089
30532	252	1	2	1	1	700000	883.368538410089
30532	252	1	3	3	2		883.368538410089
30533	252	1	1	1	1	300000	890.710050807453
30533	252	1	2	1	1	300000	890.710050807453
30534	252	1	1	4	1	1800000	721.222111222653
30534	252	1	2	1	1	3500000	721.222111222653
30534	252	1	3	3	2		721.222111222653
30534	252	1	4	1	1	800000	721.222111222653
30535	252	1	1	1	1	647000	958.203777206571
30535	252	1	2	1	1	800000	958.203777206571
30536	252	1	1	4	1	900000	829.448220122765
30536	252	1	2	4	2		829.448220122765
30536	252	1	3	3	2		829.448220122765
30537	252	1	1	1	1	650000	832.77438026259
30537	252	1	2	1	1	500000	832.77438026259
30538	252	1	1	1	1	900000	936.089930181729
30539	252	1	1	1	1	700000	890.710050807453
30539	252	1	2	4	2		890.710050807453
30540	252	1	1	1	1	650000	847.653919869818
30540	252	1	2	1	1	1100000	847.653919869818
30540	252	1	3	3	2		847.653919869818
30541	252	1	1	4	99		810.660533237749
30542	252	1	1	1	1	644350	869.76776689466
30542	252	1	2	1	1	644350	869.76776689466
30542	252	1	3	1	1	644350	869.76776689466
30542	252	1	4	1	1	1000000	869.76776689466
30543	252	1	1	1	1	644000	926.424669347724
30543	252	1	2	1	1	644000	926.424669347724
30544	252	1	1	1	99		933.766181745088
30545	252	1	1	1	1	900000	865.270043642786
30545	252	1	2	1	1	900000	865.270043642786
30546	252	1	1	1	1	2200000	958.203777206571
30546	252	1	2	1	1	1500000	958.203777206571
30547	252	1	1	1	1	700000	937.261493293777
30547	252	1	2	1	1	644000	937.261493293777
30547	252	1	3	1	1	600000	937.261493293777
30547	252	1	5	1	1	1800000	937.261493293777
30548	252	1	1	1	1	644350	1016.03224277168
30548	252	1	2	1	1	644350	1016.03224277168
30548	252	1	3	1	1	644350	1016.03224277168
30549	252	1	1	1	1	400000	936.089930181729
30550	252	1	1	1	99		883.368538410089
30550	252	1	2	1	99		883.368538410089
30550	252	1	3	1	1	1000000	883.368538410089
30551	252	1	1	4	1	400000	764.278242160288
30551	252	1	2	4	2		764.278242160288
30551	252	1	3	4	2		764.278242160288
30552	252	1	1	1	1	644700	933.766181745088
30553	252	1	1	2	2		1987.83679149368
30553	252	1	2	1	1	600000	1987.83679149368
30554	252	1	4	4	2	640000	870.812747239502
30554	252	1	1	1	1		870.812747239502
30555	252	1	1	4	1	650000	1658.89644024553
30555	252	1	2	4	2		1658.89644024553
30555	252	1	3	1	1	1100000	1658.89644024553
30556	252	1	1	4	1	1150000	2032.06448554337
30556	252	1	2	4	2		2032.06448554337
30556	252	1	5	1	1	1200000	2032.06448554337
30557	252	1	3	1	1	640000	866.441606754834
30557	252	1	4	1	99	180000	866.441606754834
30557	252	1	5	3	2	800000	866.441606754834
30557	252	1	1	1	1		866.441606754834
30557	252	1	2	1	1		866.441606754834
30558	252	1	1	1	1	644350	954.877617066745
30558	252	1	2	1	1	644350	954.877617066745
30558	252	1	4	1	1	644350	954.877617066745
30559	252	1	1	1	1	644350	868.596203782611
30560	252	1	1	1	1	2000000	1852.84933869545
30560	252	1	2	1	1	1300000	1852.84933869545
30561	252	1	1	5	2		1614.66874619585
30561	252	1	2	1	1	900000	1614.66874619585
30562	252	1	1	1	1	645000	786.39208918513
30562	252	1	2	1	1	645000	786.39208918513
30562	252	1	3	1	1	1200000	786.39208918513
30562	252	1	4	2	2		786.39208918513
30563	252	1	1	1	1	650000	975.819900979538
30564	252	1	1	1	1	500000	980.317624231412
30564	252	1	2	4	2		980.317624231412
30564	252	1	3	2	2		980.317624231412
30565	252	1	1	1	1	644350	1164.62046708535
30565	252	1	2	1	1	644350	1164.62046708535
30566	252	1	1	1	1	750000	912.823897832295
30566	252	1	2	1	1	900000	912.823897832295
30566	252	1	3	3	2		912.823897832295
30567	252	1	1	1	1	6000000	971.804548722
30568	252	1	1	4	2		962.139287887996
30568	252	1	2	1	1	1200000	962.139287887996
30569	252	1	1	1	1	900000	1061.41212214596
30569	252	1	2	4	2		1061.41212214596
30570	252	1	1	1	1	3000000	832.77438026259
30570	252	1	2	4	2		832.77438026259
30571	252	1	1	4	2		904.310822322882
30572	252	1	1	1	1	3900000	950.862264809207
30572	252	1	2	1	1	3000000	950.862264809207
30572	252	1	3	3	2		950.862264809207
30573	252	1	1	4	1	1000000	908.326174580421
30574	252	1	1	1	1	644000	869.76776689466
30574	252	1	2	1	1	1200000	869.76776689466
30574	252	1	3	3	2		869.76776689466
30574	252	1	4	3	2		869.76776689466
30575	252	1	1	1	1	800000	904.310822322882
30576	252	1	1	1	1	3400000	980.317624231412
30576	252	1	2	1	1	3500000	980.317624231412
30576	252	1	3	1	1	2700000	980.317624231412
30577	252	1	1	1	1	1200000	933.766181745088
30578	252	1	1	1	1	2000000	962.139287887996
30578	252	1	2	4	2		962.139287887996
30579	252	1	1	4	2		932.763770041903
30579	252	1	2	1	1	700000	932.763770041903
30580	252	1	1	1	1	1200000	962.139287887996
30580	252	1	2	1	2		962.139287887996
30581	252	1	1	1	1	3000000	958.203777206571
30581	252	1	2	1	1	5000000	958.203777206571
30582	252	1	1	1	1	700000	912.823897832295
30582	252	1	2	1	1	3000000	912.823897832295
30582	252	1	3	3	2		912.823897832295
30583	252	1	1	1	1	1300000	865.270043642786
30583	252	1	2	1	1	680000	865.270043642786
30584	252	1	1	1	1	870000	933.766181745088
30585	252	1	1	1	1	2000000	893.033799244094
30585	252	1	2	3	2		893.033799244094
30586	252	1	1	1	1	1500000	937.261493293777
30586	252	1	2	4	2		937.261493293777
30586	252	1	3	1	1	1300000	937.261493293777
30586	252	1	4	1	1	800000	937.261493293777
30587	252	1	1	1	1	2500000	869.76776689466
30587	252	1	2	1	1	1900000	869.76776689466
30587	252	1	3	3	2		869.76776689466
30587	252	1	4	3	2		869.76776689466
30588	252	1	1	1	1	2000000	948.538516372566
30588	252	1	2	1	1	2000000	948.538516372566
30588	252	1	3	1	1	2000000	948.538516372566
30589	252	1	1	1	1	750000	912.823897832295
30589	252	1	2	1	1	1400000	912.823897832295
30589	252	1	3	1	1	900000	912.823897832295
30590	252	1	1	1	99		1069.28314350881
30590	252	1	2	2	2		1069.28314350881
30591	252	1	1	1	1	2500000	810.660533237749
30593	252	1	1	4	1	650000	1076.18445677344
30593	252	1	2	1	1	1000000	1076.18445677344
30593	252	1	3	4	2		1076.18445677344
30593	252	1	4	4	2		1076.18445677344
30594	252	1	1	1	1	3000000	958.203777206571
30594	252	1	2	1	1	5000000	958.203777206571
30595	252	1	1	4	1	800000	903.201205639948
30595	252	1	2	4	1	700000	903.201205639948
30595	252	1	3	1	1	800000	903.201205639948
30596	252	1	1	1	1	2000000	890.710050807453
30596	252	1	2	4	1	500000	890.710050807453
30597	252	1	1	4	99		810.660533237749
30598	252	1	1	1	1	4500000	926.424669347724
30598	252	1	2	1	1	2600000	926.424669347724
30599	252	1	1	4	2		924.705702123191
30599	252	1	2	5	2		924.705702123191
30599	252	1	3	1	1	645000	924.705702123191
30600	252	1	1	3	1	1500000	890.710050807453
30600	252	1	2	3	1	250000	890.710050807453
30601	252	1	1	4	1	3000000	926.424669347724
30601	252	1	2	1	1	3000000	926.424669347724
30602	252	1	1	1	1	2000000	764.278242160288
30602	252	1	2	1	1	2000000	764.278242160288
30602	252	1	3	1	1	3500000	764.278242160288
30603	252	1	1	1	1	1300000	948.538516372566
30603	252	1	2	1	1	1400000	948.538516372566
30603	252	1	3	3	2		948.538516372566
30604	252	1	1	1	1	1200000	1025.69750360569
30604	252	1	2	1	1	800000	1025.69750360569
30605	252	1	1	1	99		1090.86748156816
30605	252	1	2	1	1	644350	1090.86748156816
30606	252	1	1	1	1	650000	789.718249324955
30606	252	1	2	3	2		789.718249324955
30606	252	1	3	5	2		789.718249324955
30607	252	1	1	1	1	99999999	972.976111834049
30607	252	1	2	1	1	600000	972.976111834049
30607	252	1	3	1	1	30000	972.976111834049
30607	252	1	4	1	1	50000	972.976111834049
30608	252	1	1	1	1	500000	890.710050807453
30608	252	1	2	1	1	500000	890.710050807453
30609	252	1	1	1	1	600000	890.710050807453
30609	252	1	2	1	1	600000	890.710050807453
30610	252	1	1	2	2		936.089930181729
30611	252	1	1	1	1	2500000	1025.69750360569
30611	252	1	2	1	1	7000000	1025.69750360569
30612	252	1	1	1	1	500000	861.254691385247
30612	252	1	2	2	2		861.254691385247
30613	252	1	2	4	2	800000	962.139287887996
30613	252	1	1	1	1		962.139287887996
30614	252	1	1	1	1	450000	1025.69750360569
30614	252	1	2	3	2		1025.69750360569
30615	252	1	1	1	1	1100000	883.368538410089
30615	252	1	2	1	2		883.368538410089
30615	252	1	4	4	2		883.368538410089
30616	252	1	1	1	1	640000	825.540072844976
30616	252	1	2	1	1	640000	825.540072844976
30617	252	1	2	1	1	643300	768.775965412162
30617	252	1	3	3	2	800000	768.775965412162
30617	252	1	4	1	1		768.775965412162
30617	252	1	5	1	1	643300	768.775965412162
30617	252	1	1	1	1	643300	768.775965412162
30618	252	1	1	1	1	2500000	760.952082020463
30618	252	1	2	5	1	800000	760.952082020463
30618	252	1	3	5	1	500000	760.952082020463
30618	252	1	4	1	1	700000	760.952082020463
30619	252	1	1	1	1	700000	912.823897832295
30619	252	1	2	3	1	200000	912.823897832295
30619	252	1	3	3	2		912.823897832295
30620	252	1	1	1	1	644350	804.597788932183
30620	252	1	2	1	1	644350	804.597788932183
30620	252	1	3	1	1	400000	804.597788932183
30620	252	1	4	1	1	300000	804.597788932183
30621	252	1	1	4	99		832.77438026259
30621	252	1	2	2	2		832.77438026259
30622	252	1	1	1	1	900000	908.326174580421
30623	252	1	1	1	1	800000	919.083156950361
30623	252	1	2	4	2		919.083156950361
30623	252	1	5	4	2		919.083156950361
30624	252	1	1	4	1	800000	865.270043642786
30624	252	1	2	4	2		865.270043642786
30625	252	1	1	1	1	800000	915.147646268936
30625	252	1	2	4	1	644000	915.147646268936
30625	252	1	3	1	1	800000	915.147646268936
30626	252	1	1	1	1	1000000	958.203777206571
30626	252	1	2	4	2		958.203777206571
30627	252	1	1	1	99		706.342571615425
30627	252	1	2	1	99		706.342571615425
30627	252	1	3	1	99		706.342571615425
30628	252	1	1	6	1	644000	709.668731755251
30628	252	1	2	1	1	644000	709.668731755251
30629	252	1	1	4	1	800000	846.37515177802
30630	252	1	1	4	2		1059.08837370932
30630	252	1	2	1	1	1200000	1059.08837370932
30631	252	1	1	1	1	1500000	782.376736927592
30631	252	1	2	1	1	2500000	782.376736927592
30631	252	1	3	5	2		782.376736927592
30631	252	1	4	1	1	1600000	782.376736927592
30632	252	1	1	1	99		930.440021605262
30632	252	1	2	1	99		930.440021605262
30633	252	1	1	1	1	644000	1071.07738297996
30634	252	1	1	1	1	700000	832.77438026259
30634	252	1	2	3	1	750000	832.77438026259
30635	252	1	1	3	1	1000000	933.766181745088
30636	252	1	1	3	1	900000	933.766181745088
30637	252	1	1	4	2		937.261493293777
30637	252	1	2	3	99		937.261493293777
30637	252	1	3	1	1	750000	937.261493293777
30637	252	1	4	2	2		937.261493293777
30638	252	1	1	5	1	680000	789.718249324955
30638	252	1	2	1	1	2400000	789.718249324955
30638	252	1	3	1	1	800000	789.718249324955
30639	252	1	1	1	1	800000	948.538516372566
30639	252	1	2	1	1	646500	948.538516372566
30639	252	1	4	1	99		948.538516372566
30640	252	1	4	3	2	1200000	786.39208918513
30640	252	1	1	1	1		786.39208918513
30640	252	1	2	4	2	1500000	786.39208918513
30640	252	1	3	1	1		786.39208918513
30641	252	1	1	6	1	644350	932.763770041903
30641	252	1	2	3	2		932.763770041903
30642	252	1	1	5	2		810.660533237749
30643	252	1	1	1	1	650000	958.203777206571
30643	252	1	2	4	2		958.203777206571
30644	252	1	1	1	1	750000	847.653919869818
30644	252	1	2	1	1	1200000	847.653919869818
30644	252	1	3	1	1	670000	847.653919869818
30645	252	1	1	4	2		804.597788932183
30645	252	1	2	1	1	644350	804.597788932183
30645	252	1	3	1	99		804.597788932183
30645	252	1	4	1	99		804.597788932183
30646	252	1	1	1	1	1500000	868.596203782611
30647	252	1	1	1	1	700000	804.597788932183
30647	252	1	2	1	1	644000	804.597788932183
30647	252	1	3	3	2		804.597788932183
30647	252	1	4	6	2		804.597788932183
30648	252	1	1	1	1	644350	709.668731755251
30648	252	1	2	4	2		709.668731755251
30649	252	1	1	1	1	200000	940.025440863154
30650	252	1	1	6	99		764.278242160288
30650	252	1	2	6	99		764.278242160288
30650	252	1	3	3	2		764.278242160288
30651	252	1	1	1	99		1164.62046708535
30651	252	1	2	4	2		1164.62046708535
30653	252	1	1	1	1	1300000	883.368538410089
30653	252	1	2	4	2		883.368538410089
30653	252	1	3	1	1	700000	883.368538410089
30654	252	1	1	4	1	400000	971.804548722
30655	252	1	1	1	99		930.440021605262
30655	252	1	2	1	99		930.440021605262
30656	252	1	1	1	1	644350	1061.41212214596
30656	252	1	2	4	2		1061.41212214596
30657	252	1	1	1	1	800000	926.424669347724
30657	252	1	2	4	2		926.424669347724
30658	252	1	1	1	1	600000	829.448220122765
30658	252	1	2	5	1	600000	829.448220122765
30658	252	1	3	2	2		829.448220122765
30659	252	1	1	1	1	2000000	958.203777206571
30659	252	1	2	4	2		958.203777206571
30660	252	1	1	6	1	1000000	831.771968559406
30660	252	1	2	6	1	700000	831.771968559406
30660	252	1	3	1	1	1200000	831.771968559406
30661	252	1	1	6	1	1000000	835.098128699231
30661	252	1	2	1	1	644000	835.098128699231
30662	252	1	1	1	1	644000	933.766181745088
30663	252	1	1	6	1	644350	685.400287702632
30663	252	1	2	6	1	644350	685.400287702632
30663	252	1	3	3	2		685.400287702632
30663	252	1	4	2	2		685.400287702632
30663	252	1	5	4	2		685.400287702632
30664	252	1	1	6	1	600000	829.448220122765
30664	252	1	2	4	2		829.448220122765
30664	252	1	3	1	1	300000	829.448220122765
30665	252	1	1	2	2		789.718249324955
30665	252	1	2	1	1	800000	789.718249324955
30665	252	1	3	4	2		789.718249324955
30666	252	1	1	1	1	740000	890.710050807453
30666	252	1	2	1	1	100000	890.710050807453
30667	252	1	3	1	1	644000	851.562067147607
30667	252	1	4	2	2		851.562067147607
30667	252	1	1	1	1	644000	851.562067147607
30667	252	1	2	4	2		851.562067147607
30668	252	1	1	1	1	6400000	887.383890667628
30668	252	1	2	4	2		887.383890667628
30668	252	1	3	1	1	6400000	887.383890667628
30669	252	1	1	1	99		804.008212958098
30669	252	1	2	1	99		804.008212958098
30669	252	1	3	1	99		804.008212958098
30670	252	1	1	2	2		799.992860700559
30670	252	1	2	4	2		799.992860700559
30670	252	1	3	2	2		799.992860700559
30671	252	1	1	4	2		865.270043642786
30671	252	1	2	1	1	1500000	865.270043642786
30672	252	1	1	6	99		934.937744857137
30672	252	1	2	6	99		934.937744857137
30672	252	1	3	1	99		934.937744857137
30672	252	1	4	1	99		934.937744857137
30673	252	1	1	1	1	646500	926.424669347724
30673	252	1	2	1	1	646500	926.424669347724
30674	252	1	1	1	99		1061.41212214596
30674	252	1	2	1	99		1061.41212214596
30675	252	1	1	1	1	1000000	890.710050807453
30675	252	1	2	1	1	800000	890.710050807453
30676	252	1	1	6	1	3500000	908.326174580421
30677	252	1	1	1	99		1093.19123000481
30677	252	1	2	4	2		1093.19123000481
30678	252	1	1	1	1	650000	948.538516372566
30678	252	1	2	1	1	1500000	948.538516372566
30678	252	1	3	1	1	1000000	948.538516372566
30679	252	1	1	1	1	600000	767.604402300114
30679	252	1	2	1	1	1200000	767.604402300114
30680	252	1	1	4	1	720000	832.77438026259
30680	252	1	2	1	1	1500000	832.77438026259
30681	252	1	1	1	1	2500000	746.66211838732
30681	252	1	2	4	2		746.66211838732
30681	252	1	3	3	2		746.66211838732
30681	252	1	4	6	1	650000	746.66211838732
30682	252	1	1	4	99		835.098128699231
30682	252	1	2	1	1	2000000	835.098128699231
30683	252	1	1	2	2		1029.63301428711
30683	252	1	2	1	1	644000	1029.63301428711
30684	252	1	1	1	1	900000	868.596203782611
30685	252	1	1	1	1	1000000	866.441606754834
30685	252	1	2	1	1	1800000	866.441606754834
30685	252	1	3	1	1	1500000	866.441606754834
30685	252	1	4	1	1	1800000	866.441606754834
30685	252	1	5	3	1	650000	866.441606754834
30686	252	1	1	1	1	1000000	993.918395746842
30686	252	1	2	1	1	1000000	993.918395746842
30687	252	1	1	1	99		1065.34763282738
30687	252	1	2	4	2		1065.34763282738
30688	252	1	1	1	1	800000	883.368538410089
30688	252	1	2	4	2		883.368538410089
30688	252	1	3	3	2		883.368538410089
30689	252	1	1	1	1	644000	807.334373097923
30689	252	1	2	4	2		807.334373097923
30690	252	1	1	1	1	1200000	861.254691385247
30690	252	1	3	1	1	900000	861.254691385247
30691	252	1	1	4	2		829.448220122765
30691	252	1	2	1	1	644000	829.448220122765
30691	252	1	3	1	1	800000	829.448220122765
30692	252	1	1	4	99		908.326174580421
30693	252	1	1	1	1	1000000	1072.68914522475
30694	252	1	1	1	99		890.710050807453
30694	252	1	2	1	99		890.710050807453
30695	252	1	1	1	1	8000000	883.368538410089
30695	252	1	2	1	1	2000000	883.368538410089
30695	252	1	3	3	2		883.368538410089
30696	252	1	1	6	1	644350	810.660533237749
30697	252	1	1	1	1	646000	969.480800285359
30698	252	1	1	1	99		926.424669347724
30698	252	1	2	1	99		926.424669347724
30699	252	1	1	1	1	800000	908.326174580421
30700	252	1	1	1	1	900000	786.39208918513
30700	252	1	2	1	1	750000	786.39208918513
30700	252	1	3	1	1	800000	786.39208918513
30700	252	1	4	1	1	850000	786.39208918513
30701	252	1	1	1	1	1200000	919.083156950361
30701	252	1	2	1	1	1000000	919.083156950361
30701	252	1	3	1	1	700000	919.083156950361
30702	252	1	1	4	99		948.538516372566
30702	252	1	2	1	99		948.538516372566
30702	252	1	3	1	99		948.538516372566
30703	252	1	1	6	1	1200000	867.486587099677
30703	252	1	2	1	1	600000	867.486587099677
30703	252	1	4	1	1	700000	867.486587099677
30704	252	1	1	1	1	90000	971.804548722
30705	252	1	1	1	1	1500000	982.641372668053
30705	252	1	2	1	1	1800000	982.641372668053
30705	252	1	5	1	1	1300000	982.641372668053
30706	252	1	1	1	1	3800000	890.710050807453
30706	252	1	2	1	1	3000000	890.710050807453
30707	252	1	1	1	1	1000000	993.918395746842
30707	252	1	2	1	1	700000	993.918395746842
30709	252	1	1	1	1	750000	890.710050807453
30709	252	1	2	2	2		890.710050807453
30711	252	1	1	1	1	400000	915.147646268936
30711	252	1	2	4	2		915.147646268936
30711	252	1	3	3	2		915.147646268936
30712	252	1	1	1	1	1500000	915.147646268936
30712	252	1	2	1	1	646500	915.147646268936
30712	252	1	3	1	1	646500	915.147646268936
30713	252	1	1	1	1	644300	900.268106661708
30713	252	1	2	1	1	800000	900.268106661708
30714	252	1	1	5	1	3700000	810.660533237749
30715	252	1	1	1	1	644000	811.832096349797
30715	252	1	2	1	1	644000	811.832096349797
30715	252	1	3	3	2		811.832096349797
30715	252	1	4	3	2		811.832096349797
30716	252	1	1	1	1	3000000	890.710050807453
30716	252	1	2	4	2		890.710050807453
30717	252	1	1	1	1	600000	958.203777206571
30717	252	1	2	1	1	600000	958.203777206571
30718	252	1	1	4	2		666.612600817616
30718	252	1	2	1	99		666.612600817616
30718	252	1	3	4	2		666.612600817616
30719	252	1	1	1	1	700000	1029.63301428711
30719	252	1	2	1	1	700000	1029.63301428711
30720	252	1	1	1	1	1400000	905.482385434931
30720	252	1	2	1	1	1200000	905.482385434931
30720	252	1	4	4	2		905.482385434931
30720	252	1	5	1	1	850000	905.482385434931
30721	252	1	1	4	1	650000	908.326174580421
30722	252	1	1	2	99		993.918395746842
30722	252	1	2	1	99		993.918395746842
30723	252	1	1	1	1	1000000	807.334373097923
30723	252	1	2	4	2		807.334373097923
30724	252	1	1	1	1	1500000	703.605987449685
30724	252	1	2	1	1	3000000	703.605987449685
30724	252	1	3	1	1	3500000	703.605987449685
30724	252	1	4	2	2		703.605987449685
30724	252	1	5	4	2		703.605987449685
30725	252	1	1	1	1	646500	958.203777206571
30725	252	1	2	1	1	646500	958.203777206571
30726	252	1	1	4	2		866.441606754834
30726	252	1	2	1	99		866.441606754834
30726	252	1	3	1	99		866.441606754834
30726	252	1	4	3	2		866.441606754834
30726	252	1	5	3	2		866.441606754834
30727	252	1	1	6	99		764.278242160288
30727	252	1	2	4	2		764.278242160288
30727	252	1	3	1	99		764.278242160288
30728	252	1	1	1	1	1000000	724.548271362479
30728	252	1	2	4	2		724.548271362479
30728	252	1	3	1	1	1400000	724.548271362479
30729	252	1	1	5	1	4000000	807.334373097923
30729	252	1	2	4	2		807.334373097923
30730	252	1	1	6	99		807.334373097923
30730	252	1	2	4	99		807.334373097923
30731	252	1	1	1	1	1500000	905.482385434931
30731	252	1	2	1	1	1500000	905.482385434931
30731	252	1	4	4	2		905.482385434931
30731	252	1	5	4	2		905.482385434931
30732	252	1	1	1	1	3800000	810.660533237749
30733	252	1	1	4	2		767.604402300114
30733	252	1	2	3	2		767.604402300114
30734	252	1	1	1	1	600000	810.660533237749
30735	252	1	1	1	1	700000	890.710050807453
30735	252	1	2	1	1	650000	890.710050807453
30736	252	1	1	1	99		721.222111222653
30736	252	1	2	4	2		721.222111222653
30736	252	1	3	1	99		721.222111222653
30736	252	1	4	1	99		721.222111222653
30737	252	1	1	1	99		908.326174580421
30738	252	1	1	1	1	800000	986.576883349478
30738	252	1	2	4	2		986.576883349478
30738	252	1	3	4	2		986.576883349478
30739	252	1	1	1	1	300000	896.941946521883
30739	252	1	3	5	2		896.941946521883
30739	252	1	4	1	1	646000	896.941946521883
30740	252	1	1	4	2		1007.07896812954
30740	252	1	2	1	1	800000	1007.07896812954
30740	252	1	3	1	1	644000	1007.07896812954
30740	252	1	6	1	1	300000	1007.07896812954
30741	252	1	1	2	2		1024.5453182811
30741	252	1	2	4	1	400000	1024.5453182811
30741	252	1	3	5	1	644350	1024.5453182811
30741	252	1	4	1	1	1200000	1024.5453182811
30741	252	1	5	2	2		1024.5453182811
30742	252	1	1	1	1	2800000	844.327759729992
30742	252	1	2	1	99		844.327759729992
30742	252	1	3	3	2		844.327759729992
30742	252	1	4	1	1	500000	844.327759729992
30743	252	1	1	1	1	3500000	890.710050807453
30743	252	1	2	1	1	4000000	890.710050807453
30744	252	1	1	1	1	1500000	900.268106661708
30744	252	1	2	1	1	645000	900.268106661708
30745	252	1	1	1	1	300000	807.334373097923
30745	252	1	2	4	2		807.334373097923
30746	252	1	1	1	1	1000000	835.098128699231
30746	252	1	2	4	2		835.098128699231
30747	252	1	1	1	1	1200000	724.548271362479
30747	252	1	2	3	2		724.548271362479
30747	252	1	3	4	2		724.548271362479
30748	252	1	1	6	1	800000	851.562067147607
30748	252	1	2	4	2		851.562067147607
30748	252	1	3	1	1	800000	851.562067147607
30748	252	1	4	1	1	800000	851.562067147607
30749	252	1	1	4	2		926.424669347724
30749	252	1	2	1	1	646500	926.424669347724
30750	252	1	1	1	1	680000	724.548271362479
30750	252	1	2	1	1	800000	724.548271362479
30750	252	1	3	1	1	1200000	724.548271362479
30751	252	1	1	1	1	70000	795.977508443021
30751	252	1	2	2	2		795.977508443021
30751	252	1	3	3	2		795.977508443021
30752	252	1	1	4	2		1029.63301428711
30752	252	1	2	1	1	644000	1029.63301428711
30753	252	1	1	1	1	2000000	799.992860700559
30753	252	1	2	1	1	2000000	799.992860700559
30753	252	1	4	4	2		799.992860700559
30754	252	1	1	1	99		743.335958247495
30754	252	1	2	1	99		743.335958247495
30754	252	1	3	1	99		743.335958247495
30754	252	1	4	3	2		743.335958247495
30754	252	1	5	3	2		743.335958247495
30755	252	1	1	1	1	646000	958.203777206571
30755	252	1	2	1	1	646000	958.203777206571
30756	252	1	1	1	1	4000000	915.147646268936
30756	252	1	2	4	1	2500000	915.147646268936
30756	252	1	4	1	1	1200000	915.147646268936
30757	252	1	1	1	99		896.969309925519
30757	252	1	2	3	99		896.969309925519
30758	252	1	1	1	1	800000	958.203777206571
30758	252	1	2	4	2		958.203777206571
30759	252	1	1	1	1	15000000	933.766181745088
30760	252	1	1	1	99		890.710050807453
30760	252	1	2	4	2		890.710050807453
30761	252	1	1	1	1	4000000	847.653919869818
30761	252	1	2	1	99		847.653919869818
30761	252	1	3	2	2		847.653919869818
30762	252	1	1	1	1	700000	854.888227287432
30762	252	1	2	1	1	644350	854.888227287432
30762	252	1	3	1	1	644350	854.888227287432
30763	252	1	1	1	1	1000000	993.918395746842
30763	252	1	2	4	2		993.918395746842
30764	252	1	1	2	2		912.823897832295
30764	252	1	2	4	2		912.823897832295
30764	252	1	3	1	1	660000	912.823897832295
30765	252	1	2	1	99		997.853906428267
30765	252	1	1	1	99		997.853906428267
30766	252	1	1	1	1	14900000	958.203777206571
30766	252	1	2	6	1	5000000	958.203777206571
30767	252	1	1	1	1	1200000	958.203777206571
30767	252	1	2	4	2		958.203777206571
30768	252	1	1	4	2		858.383538836122
30768	252	1	2	1	1	644000	858.383538836122
30768	252	1	3	1	1	1200000	858.383538836122
30768	252	1	4	1	1	700000	858.383538836122
30768	252	1	6	1	1	800000	858.383538836122
30768	252	1	7	2	2		858.383538836122
30769	252	1	1	1	1	1500000	933.766181745088
30770	252	1	1	1	1	600000	810.660533237749
30771	252	1	1	1	1	1500000	890.710050807453
30771	252	1	2	1	1	1000000	890.710050807453
30772	252	1	1	4	1	120000	908.326174580421
30773	252	1	1	1	1	1100000	926.424669347724
30773	252	1	2	4	2		926.424669347724
30774	252	1	1	1	1	1500000	958.203777206571
30774	252	1	2	4	2		958.203777206571
30775	252	1	1	1	1	1700000	993.918395746842
30775	252	1	2	4	2		993.918395746842
30776	252	1	1	4	2		767.604402300114
30776	252	1	2	1	1	200000	767.604402300114
30777	252	1	1	5	1	350000	887.383890667628
30777	252	1	2	1	1	700000	887.383890667628
30777	252	1	3	4	2		887.383890667628
30778	252	1	1	1	1	3500000	936.699280723328
30778	252	1	2	1	1	2000000	936.699280723328
30779	252	1	1	1	1	2000000	706.342571615425
30779	252	1	2	1	1	1500000	706.342571615425
30779	252	1	3	1	1	1000000	706.342571615425
30780	252	1	1	1	1	2000000	993.918395746842
30780	252	1	2	1	1	2000000	993.918395746842
30781	252	1	1	1	1	1100000	890.710050807453
30781	252	1	2	1	1	1100000	890.710050807453
30782	252	1	1	1	99		958.203777206571
30782	252	1	2	1	99		958.203777206571
30783	252	1	1	1	1	850000	861.254691385247
30783	252	1	2	1	1	750000	861.254691385247
